10,0 333,0 1,000
27,0 70,0 1,047
60,0 345,0 1,000
14,0 71,0 0,979
14,0 253,0 0,930
46,0 41,0 1,118
38,0 368,0 1,000
8,0 112,0 0,944
44,0 35,0 1,122
28,0 406,0 1,000
25,0 381,0 1,000
10,0 299,0 0,917
57,0 139,0 0,999
22,0 259,0 0,950
9,0 421,0 1,000
22,0 452,0 1,000
13,0 236,0 0,927
27,0 298,0 0,958
55,0 227,0 0,978
8,0 338,0 1,000
43,0 13,0 1,122
31,0 56,0 1,069
20,0 277,0 0,950
59,0 375,0 1,000
11,0 419,0 1,000
24,0 415,0 1,000
55,0 437,0 1,000
3,0 129,0 0,936
60,0 21,0 1,122
40,0 85,0 1,014
20,0 330,0 1,000
29,0 115,0 0,991
11,0 449,0 1,000
34,0 268,0 0,978
40,0 86,0 1,014
49,0 222,0 0,978
8,0 270,0 0,917
59,0 236,0 0,978
49,0 307,0 1,000
53,0 315,0 1,000
38,0 34,0 1,120
0,0 330,0 1,000
54,0 412,0 1,000
14,0 300,0 0,930
12,0 159,0 0,925
5,0 268,0 0,917
21,0 310,0 1,000
11,0 134,0 0,939
48,0 210,0 0,978
50,0 115,0 1,009
5,0 335,0 1,000
13,0 264,0 0,927
21,0 178,0 0,950
49,0 135,0 1,002
23,0 368,0 1,000
7,0 403,0 1,000
9,0 105,0 0,947
44,0 263,0 0,978
2,0 417,0 1,000
46,0 288,0 0,978
50,0 82,0 1,014
53,0 216,0 0,978
15,0 377,0 1,000
50,0 401,0 1,000
5,0 315,0 1,000
15,0 193,0 0,933
10,0 37,0 0,977
18,0 163,0 0,950
3,0 137,0 0,932
3,0 260,0 0,917
56,0 259,0 0,978
53,0 158,0 0,978
13,0 159,0 0,927
56,0 405,0 1,000
25,0 153,0 0,954
41,0 433,0 1,000
2,0 204,0 0,917
24,0 237,0 0,950
36,0 305,0 1,000
5,0 44,0 0,973
15,0 309,0 1,000
60,0 32,0 1,122
40,0 253,0 0,978
50,0 15,0 1,122
56,0 196,0 0,978
7,0 348,0 1,000
26,0 323,0 1,000
10,0 68,0 0,962
3,0 16,0 0,978
20,0 454,0 1,000
50,0 214,0 0,978
29,0 340,0 1,000
36,0 42,0 1,111
47,0 408,0 1,000
27,0 84,0 0,994
19,0 337,0 1,000
45,0 435,0 1,000
34,0 406,0 1,000
53,0 184,0 0,978
51,0 337,0 1,000
33,0 165,0 0,973
56,0 226,0 0,978
59,0 382,0 1,000
21,0 111,0 0,974
51,0 171,0 0,978
25,0 226,0 0,953
32,0 305,0 1,000
27,0 15,0 1,059
5,0 298,0 0,917
22,0 408,0 1,000
53,0 337,0 1,000
26,0 434,0 1,000
2,0 179,0 0,917
58,0 42,0 1,117
42,0 206,0 0,978
12,0 441,0 1,000
33,0 369,0 1,000
44,0 325,0 1,000
47,0 326,0 1,000
58,0 414,0 1,000
23,0 25,0 1,013
53,0 92,0 1,014
15,0 190,0 0,933
36,0 137,0 1,001
24,0 270,0 0,950
27,0 409,0 1,000
46,0 385,0 1,000
57,0 330,0 1,000
21,0 189,0 0,950
1,0 193,0 0,917
20,0 424,0 1,000
16,0 452,0 1,000
43,0 47,0 1,114
53,0 53,0 1,107
52,0 160,0 0,978
38,0 315,0 1,000
17,0 296,0 0,943
30,0 184,0 0,964
5,0 83,0 0,950
0,0 250,0 0,917
43,0 95,0 1,013
18,0 21,0 1,015
9,0 13,0 0,978
36,0 219,0 0,978
21,0 233,0 0,950
59,0 144,0 0,993
49,0 92,0 1,014
5,0 154,0 0,919
20,0 248,0 0,950
0,0 319,0 1,000
60,0 379,0 1,000
36,0 94,0 1,014
34,0 447,0 1,000
40,0 175,0 0,978
18,0 23,0 1,015
45,0 178,0 0,978
60,0 133,0 1,003
33,0 131,0 0,997
22,0 429,0 1,000
18,0 234,0 0,950
1,0 362,0 1,000
10,0 435,0 1,000
0,0 418,0 1,000
34,0 209,0 0,978
19,0 280,0 0,950
39,0 376,0 1,000
11,0 379,0 1,000
50,0 26,0 1,122
57,0 440,0 1,000
35,0 281,0 0,978
7,0 70,0 0,959
37,0 27,0 1,119
35,0 193,0 0,978
21,0 30,0 1,014
38,0 173,0 0,978
10,0 401,0 1,000
56,0 241,0 0,978
18,0 288,0 0,950
31,0 240,0 0,967
56,0 312,0 1,000
39,0 111,0 1,010
6,0 167,0 0,918
36,0 210,0 0,978
25,0 353,0 1,000
55,0 30,0 1,122
29,0 337,0 1,000
24,0 377,0 1,000
30,0 129,0 0,989
52,0 152,0 0,978
18,0 271,0 0,950
0,0 168,0 0,918
19,0 400,0 1,000
16,0 436,0 1,000
35,0 127,0 1,006
33,0 146,0 0,983
48,0 355,0 1,000
22,0 23,0 1,014
52,0 117,0 1,008
48,0 47,0 1,114
5,0 320,0 1,000
39,0 254,0 0,978
59,0 268,0 0,978
60,0 333,0 1,000
15,0 356,0 1,000
45,0 42,0 1,117
9,0 23,0 0,978
48,0 280,0 0,978
35,0 134,0 1,002
19,0 38,0 1,013
1,0 297,0 0,917
57,0 54,0 1,106
57,0 280,0 0,978
6,0 399,0 1,000
56,0 210,0 0,978
49,0 243,0 0,978
22,0 328,0 1,000
56,0 360,0 1,000
45,0 340,0 1,000
29,0 450,0 1,000
60,0 257,0 0,978
34,0 240,0 0,978
39,0 183,0 0,978
15,0 166,0 0,933
48,0 281,0 0,978
56,0 431,0 1,000
25,0 355,0 1,000
49,0 209,0 0,978
50,0 300,0 0,978
7,0 106,0 0,947
29,0 141,0 0,982
52,0 44,0 1,115
5,0 116,0 0,942
50,0 82,0 1,014
35,0 410,0 1,000
10,0 104,0 0,948
22,0 130,0 0,966
60,0 220,0 0,978
6,0 150,0 0,919
1,0 108,0 0,946
58,0 287,0 0,978
12,0 300,0 0,923
33,0 412,0 1,000
30,0 176,0 0,964
44,0 253,0 0,978
51,0 382,0 1,000
42,0 211,0 0,978
47,0 453,0 1,000
57,0 174,0 0,978
30,0 310,0 1,000
5,0 344,0 1,000
60,0 321,0 1,000
3,0 421,0 1,000
48,0 194,0 0,978
22,0 295,0 0,950
39,0 116,0 1,009
49,0 68,0 1,073
11,0 32,0 0,986
52,0 368,0 1,000
41,0 361,0 1,000
57,0 335,0 1,000
21,0 224,0 0,950
9,0 143,0 0,927
50,0 97,0 1,013
2,0 339,0 1,000
36,0 177,0 0,978
52,0 72,0 1,052
48,0 146,0 0,989
51,0 199,0 0,978
35,0 170,0 0,978
38,0 254,0 0,978
1,0 296,0 0,917
11,0 395,0 1,000
7,0 119,0 0,941
5,0 35,0 0,978
43,0 13,0 1,122
38,0 433,0 1,000
17,0 156,0 0,943
49,0 411,0 1,000
42,0 360,0 1,000
31,0 23,0 1,091
54,0 92,0 1,014
48,0 353,0 1,000
54,0 197,0 0,978
21,0 24,0 1,014
28,0 455,0 1,000
44,0 126,0 1,006
4,0 452,0 1,000
14,0 339,0 1,000
12,0 209,0 0,923
54,0 395,0 1,000
48,0 428,0 1,000
47,0 261,0 0,978
49,0 169,0 0,978
29,0 57,0 1,056
50,0 232,0 0,978
3,0 435,0 1,000
48,0 212,0 0,978
3,0 417,0 1,000
56,0 291,0 0,978
32,0 294,0 0,970
24,0 28,0 1,013
46,0 94,0 1,013
7,0 413,0 1,000
9,0 142,0 0,928
16,0 449,0 1,000
45,0 74,0 1,031
19,0 38,0 1,013
1,0 90,0 0,950
58,0 402,0 1,000
27,0 53,0 1,044
12,0 282,0 0,923
46,0 385,0 1,000
32,0 279,0 0,970
13,0 313,0 1,000
60,0 48,0 1,113
28,0 63,0 1,050
5,0 163,0 0,918
44,0 52,0 1,109
10,0 40,0 0,975
7,0 172,0 0,918
15,0 393,0 1,000
28,0 180,0 0,960
39,0 26,0 1,121
41,0 424,0 1,000
7,0 223,0 0,917
28,0 186,0 0,960
9,0 335,0 1,000
44,0 410,0 1,000
25,0 37,0 1,032
6,0 329,0 1,000
24,0 127,0 0,968
41,0 164,0 0,978
37,0 390,0 1,000
57,0 7,0 1,122
35,0 120,0 1,008
6,0 188,0 0,917
52,0 289,0 0,978
9,0 211,0 0,917
51,0 394,0 1,000
58,0 137,0 1,001
43,0 80,0 1,014
31,0 269,0 0,967
55,0 91,0 1,014
10,0 59,0 0,967
21,0 296,0 0,950
42,0 102,0 1,013
33,0 107,0 1,004
27,0 248,0 0,958
19,0 323,0 1,000
3,0 242,0 0,917
16,0 428,0 1,000
21,0 177,0 0,950
52,0 104,0 1,012
30,0 149,0 0,968
2,0 117,0 0,942
21,0 349,0 1,000
41,0 324,0 1,000
25,0 216,0 0,953
33,0 358,0 1,000
33,0 277,0 0,973
36,0 208,0 0,978
16,0 94,0 0,968
12,0 97,0 0,957
40,0 284,0 0,978
25,0 86,0 0,986
25,0 173,0 0,954
30,0 334,0 1,000
21,0 349,0 1,000
24,0 97,0 0,978
3,0 19,0 0,978
28,0 181,0 0,960
12,0 287,0 0,923
44,0 363,0 1,000
15,0 363,0 1,000
19,0 220,0 0,950
33,0 142,0 0,989
1,0 64,0 0,965
44,0 244,0 0,978
26,0 46,0 1,039
45,0 110,0 1,010
27,0 67,0 1,045
25,0 103,0 0,984
50,0 54,0 1,106
31,0 184,0 0,967
27,0 290,0 0,958
1,0 42,0 0,974
33,0 35,0 1,106
54,0 371,0 1,000
56,0 172,0 0,978
39,0 286,0 0,978
10,0 18,0 0,978
12,0 453,0 1,000
36,0 134,0 1,002
60,0 429,0 1,000
46,0 285,0 0,978
44,0 357,0 1,000
8,0 85,0 0,950
52,0 301,0 1,000
40,0 382,0 1,000
25,0 123,0 0,977
24,0 133,0 0,965
13,0 130,0 0,947
1,0 195,0 0,917
24,0 12,0 1,013
45,0 147,0 0,987
46,0 273,0 0,978
9,0 352,0 1,000
0,0 33,0 0,978
45,0 208,0 0,978
48,0 157,0 0,978
5,0 451,0 1,000
58,0 224,0 0,978
58,0 240,0 0,978
45,0 350,0 1,000
47,0 417,0 1,000
58,0 141,0 0,997
3,0 406,0 1,000
55,0 354,0 1,000
4,0 412,0 1,000
22,0 394,0 1,000
22,0 442,0 1,000
11,0 223,0 0,920
36,0 438,0 1,000
26,0 241,0 0,956
53,0 179,0 0,978
42,0 154,0 0,978
5,0 307,0 1,000
11,0 46,0 0,980
1,0 263,0 0,917
8,0 400,0 1,000
14,0 423,0 1,000
46,0 407,0 1,000
11,0 220,0 0,920
43,0 450,0 1,000
4,0 377,0 1,000
7,0 110,0 0,945
41,0 26,0 1,122
43,0 72,0 1,052
12,0 215,0 0,923
37,0 173,0 0,978
11,0 321,0 1,000
4,0 153,0 0,919
5,0 353,0 1,000
0,0 59,0 0,967
46,0 258,0 0,978
48,0 240,0 0,978
13,0 401,0 1,000
54,0 231,0 0,978
56,0 217,0 0,978
32,0 162,0 0,970
4,0 433,0 1,000
20,0 401,0 1,000
26,0 244,0 0,956
16,0 193,0 0,937
16,0 332,0 1,000
31,0 117,0 0,995
36,0 310,0 1,000
21,0 112,0 0,973
37,0 16,0 1,119
25,0 64,0 1,024
18,0 363,0 1,000
4,0 74,0 0,953
9,0 63,0 0,965
36,0 356,0 1,000
46,0 373,0 1,000
34,0 368,0 1,000
27,0 378,0 1,000
25,0 266,0 0,953
38,0 88,0 1,014
26,0 306,0 1,000
52,0 176,0 0,978
30,0 219,0 0,964
51,0 446,0 1,000
18,0 266,0 0,950
34,0 78,0 1,015
35,0 36,0 1,115
60,0 8,0 1,122
51,0 73,0 1,043
33,0 191,0 0,973
10,0 65,0 0,964
24,0 149,0 0,952
6,0 86,0 0,950
45,0 390,0 1,000
48,0 146,0 0,989
56,0 223,0 0,978
8,0 271,0 0,917
52,0 105,0 1,012
47,0 118,0 1,008
25,0 45,0 1,027
54,0 324,0 1,000
59,0 128,0 1,005
18,0 75,0 0,978
36,0 248,0 0,978
15,0 271,0 0,933
37,0 272,0 0,978
3,0 284,0 0,917
36,0 40,0 1,113
47,0 236,0 0,978
35,0 343,0 1,000
46,0 38,0 1,120
52,0 132,0 1,004
24,0 265,0 0,950
17,0 381,0 1,000
37,0 184,0 0,978
0,0 256,0 0,917
28,0 410,0 1,000
43,0 391,0 1,000
23,0 351,0 1,000
40,0 295,0 0,978
25,0 94,0 0,986
12,0 330,0 1,000
4,0 262,0 0,917
18,0 410,0 1,000
54,0 342,0 1,000
46,0 166,0 0,978
18,0 411,0 1,000
13,0 341,0 1,000
59,0 38,0 1,120
23,0 350,0 1,000
45,0 193,0 0,978
17,0 201,0 0,943
29,0 284,0 0,962
25,0 314,0 1,000
22,0 232,0 0,950
32,0 366,0 1,000
45,0 57,0 1,101
38,0 214,0 0,978
29,0 325,0 1,000
9,0 370,0 1,000
21,0 199,0 0,950
55,0 388,0 1,000
20,0 63,0 1,003
11,0 301,0 1,000
21,0 274,0 0,950
55,0 356,0 1,000
22,0 431,0 1,000
20,0 208,0 0,950
59,0 200,0 0,978
12,0 438,0 1,000
15,0 37,0 1,000
52,0 449,0 1,000
12,0 400,0 1,000
46,0 396,0 1,000
3,0 148,0 0,922
5,0 146,0 0,924
6,0 125,0 0,938
6,0 241,0 0,917
13,0 405,0 1,000
43,0 455,0 1,000
24,0 285,0 0,950
38,0 354,0 1,000
53,0 161,0 0,978
8,0 238,0 0,917
27,0 375,0 1,000
46,0 43,0 1,116
23,0 274,0 0,950
26,0 337,0 1,000
9,0 142,0 0,928
54,0 315,0 1,000
45,0 228,0 0,978
10,0 40,0 0,975
22,0 231,0 0,950
20,0 57,0 1,005
34,0 127,0 1,006
43,0 236,0 0,978
44,0 364,0 1,000
20,0 176,0 0,950
17,0 287,0 0,943
11,0 390,0 1,000
9,0 44,0 0,973
57,0 154,0 0,978
18,0 215,0 0,950
3,0 332,0 1,000
4,0 348,0 1,000
3,0 11,0 0,978
42,0 410,0 1,000
42,0 107,0 1,011
45,0 19,0 1,122
26,0 217,0 0,956
5,0 377,0 1,000
45,0 174,0 0,978
28,0 217,0 0,960
30,0 334,0 1,000
23,0 24,0 1,013
9,0 121,0 0,940
44,0 122,0 1,007
3,0 278,0 0,917
9,0 236,0 0,917
32,0 163,0 0,970
19,0 94,0 0,978
45,0 361,0 1,000
20,0 311,0 1,000
33,0 26,0 1,106
19,0 398,0 1,000
51,0 131,0 1,004
50,0 391,0 1,000
56,0 254,0 0,978
51,0 419,0 1,000
2,0 403,0 1,000
47,0 263,0 0,978
60,0 172,0 0,978
39,0 252,0 0,978
40,0 68,0 1,073
25,0 93,0 0,986
39,0 48,0 1,112
2,0 392,0 1,000
6,0 353,0 1,000
50,0 321,0 1,000
48,0 173,0 0,978
58,0 430,0 1,000
28,0 371,0 1,000
10,0 317,0 1,000
56,0 59,0 1,097
59,0 403,0 1,000
38,0 277,0 0,978
0,0 16,0 0,978
14,0 426,0 1,000
25,0 27,0 1,034
60,0 272,0 0,978
38,0 278,0 0,978
4,0 138,0 0,931
12,0 35,0 0,992
5,0 383,0 1,000
0,0 395,0 1,000
60,0 418,0 1,000
52,0 394,0 1,000
33,0 168,0 0,973
34,0 153,0 0,978
30,0 32,0 1,084
60,0 273,0 0,978
49,0 387,0 1,000
44,0 235,0 0,978
54,0 88,0 1,014
27,0 39,0 1,054
3,0 274,0 0,917
54,0 330,0 1,000
51,0 9,0 1,122
49,0 11,0 1,122
13,0 175,0 0,927
55,0 104,0 1,012
52,0 276,0 0,978
54,0 311,0 1,000
28,0 309,0 1,000
31,0 190,0 0,967
31,0 224,0 0,967
22,0 204,0 0,950
37,0 321,0 1,000
49,0 213,0 0,978
46,0 396,0 1,000
23,0 109,0 0,974
29,0 384,0 1,000
10,0 52,0 0,970
14,0 238,0 0,930
30,0 347,0 1,000
40,0 159,0 0,978
13,0 279,0 0,927
18,0 235,0 0,950
60,0 238,0 0,978
29,0 208,0 0,962
14,0 326,0 1,000
1,0 54,0 0,969
7,0 167,0 0,918
57,0 192,0 0,978
9,0 307,0 1,000
3,0 40,0 0,975
45,0 302,0 1,000
45,0 233,0 0,978
35,0 192,0 0,978
59,0 402,0 1,000
31,0 444,0 1,000
56,0 455,0 1,000
2,0 221,0 0,917
39,0 257,0 0,978
27,0 36,0 1,058
55,0 144,0 0,993
60,0 22,0 1,122
49,0 151,0 0,978
25,0 225,0 0,953
0,0 23,0 0,978
4,0 434,0 1,000
42,0 267,0 0,978
2,0 326,0 1,000
54,0 409,0 1,000
18,0 409,0 1,000
38,0 110,0 1,010
16,0 246,0 0,937
7,0 109,0 0,945
31,0 310,0 1,000
45,0 235,0 0,978
58,0 161,0 0,978
40,0 9,0 1,122
43,0 147,0 0,987
21,0 315,0 1,000
4,0 117,0 0,942
55,0 311,0 1,000
42,0 417,0 1,000
5,0 225,0 0,917
33,0 420,0 1,000
59,0 341,0 1,000
58,0 294,0 0,978
12,0 123,0 0,947
29,0 223,0 0,962
48,0 202,0 0,978
28,0 62,0 1,049
22,0 197,0 0,950
7,0 141,0 0,929
30,0 253,0 0,964
31,0 147,0 0,975
19,0 419,0 1,000
13,0 52,0 0,985
39,0 260,0 0,978
47,0 168,0 0,978
43,0 279,0 0,978
50,0 370,0 1,000
26,0 247,0 0,956
5,0 436,0 1,000
58,0 447,0 1,000
49,0 135,0 1,002
33,0 175,0 0,973
29,0 304,0 1,000
19,0 396,0 1,000
3,0 123,0 0,939
44,0 311,0 1,000
34,0 317,0 1,000
43,0 262,0 0,978
50,0 26,0 1,122
18,0 296,0 0,950
0,0 81,0 0,950
32,0 313,0 1,000
31,0 425,0 1,000
19,0 339,0 1,000
38,0 305,0 1,000
52,0 197,0 0,978
20,0 364,0 1,000
0,0 83,0 0,950
36,0 379,0 1,000
27,0 379,0 1,000
3,0 362,0 1,000
18,0 115,0 0,972
57,0 199,0 0,978
33,0 96,0 1,011
4,0 309,0 1,000
37,0 51,0 1,107
21,0 85,0 0,978
25,0 345,0 1,000
7,0 259,0 0,917
52,0 312,0 1,000
16,0 184,0 0,937
35,0 373,0 1,000
44,0 87,0 1,014
8,0 76,0 0,950
11,0 419,0 1,000
29,0 145,0 0,976
16,0 228,0 0,937
44,0 158,0 0,978
5,0 335,0 1,000
18,0 220,0 0,950
8,0 305,0 1,000
28,0 13,0 1,068
13,0 153,0 0,928
39,0 145,0 0,991
36,0 317,0 1,000
7,0 87,0 0,950
41,0 49,0 1,112
24,0 196,0 0,950
52,0 286,0 0,978
60,0 288,0 0,978
51,0 153,0 0,978
1,0 337,0 1,000
16,0 417,0 1,000
5,0 212,0 0,917
7,0 271,0 0,917
3,0 245,0 0,917
19,0 312,0 1,000
9,0 177,0 0,917
3,0 417,0 1,000
9,0 276,0 0,917
11,0 243,0 0,920
33,0 445,0 1,000
3,0 143,0 0,927
24,0 29,0 1,013
43,0 424,0 1,000
27,0 79,0 0,994
24,0 24,0 1,013
53,0 448,0 1,000
51,0 254,0 0,978
35,0 154,0 0,978
53,0 48,0 1,113
31,0 102,0 1,003
2,0 116,0 0,942
6,0 202,0 0,917
54,0 297,0 0,978
50,0 450,0 1,000
58,0 100,0 1,013
8,0 126,0 0,938
39,0 429,0 1,000
13,0 343,0 1,000
1,0 260,0 0,917
32,0 309,0 1,000
43,0 363,0 1,000
8,0 32,0 0,978
14,0 413,0 1,000
17,0 347,0 1,000
13,0 282,0 0,927
53,0 371,0 1,000
21,0 335,0 1,000
44,0 349,0 1,000
60,0 328,0 1,000
16,0 391,0 1,000
15,0 75,0 0,965
20,0 184,0 0,950
29,0 365,0 1,000
36,0 264,0 0,978
6,0 156,0 0,919
32,0 221,0 0,970
18,0 364,0 1,000
10,0 363,0 1,000
21,0 105,0 0,976
13,0 403,0 1,000
57,0 61,0 1,093
60,0 391,0 1,000
30,0 262,0 0,964
33,0 437,0 1,000
50,0 292,0 0,978
22,0 165,0 0,950
18,0 413,0 1,000
11,0 188,0 0,920
28,0 234,0 0,960
50,0 434,0 1,000
48,0 313,0 1,000
15,0 260,0 0,933
6,0 91,0 0,950
3,0 440,0 1,000
15,0 104,0 0,961
42,0 442,0 1,000
53,0 295,0 0,978
5,0 134,0 0,933
3,0 327,0 1,000
28,0 80,0 0,997
34,0 75,0 1,015
21,0 436,0 1,000
53,0 329,0 1,000
8,0 237,0 0,917
27,0 118,0 0,986
37,0 287,0 0,978
11,0 295,0 0,920
23,0 243,0 0,950
47,0 383,0 1,000
25,0 250,0 0,953
32,0 431,0 1,000
23,0 378,0 1,000
22,0 37,0 1,012
26,0 55,0 1,035
6,0 130,0 0,936
25,0 106,0 0,982
41,0 107,0 1,011
42,0 110,0 1,010
23,0 228,0 0,950
17,0 431,0 1,000
28,0 281,0 0,960
49,0 268,0 0,978
58,0 428,0 1,000
58,0 429,0 1,000
37,0 427,0 1,000
11,0 189,0 0,920
43,0 444,0 1,000
26,0 89,0 0,991
24,0 161,0 0,950
43,0 115,0 1,009
33,0 102,0 1,009
60,0 31,0 1,122
11,0 396,0 1,000
58,0 407,0 1,000
7,0 26,0 0,978
13,0 20,0 0,996
58,0 187,0 0,978
57,0 398,0 1,000
59,0 407,0 1,000
49,0 151,0 0,978
39,0 185,0 0,978
6,0 355,0 1,000
37,0 285,0 0,978
39,0 354,0 1,000
39,0 321,0 1,000
6,0 98,0 0,950
54,0 50,0 1,112
5,0 390,0 1,000
30,0 66,0 1,059
60,0 142,0 0,996
14,0 337,0 1,000
41,0 178,0 0,978
49,0 176,0 0,978
42,0 319,0 1,000
58,0 408,0 1,000
40,0 194,0 0,978
29,0 256,0 0,962
3,0 136,0 0,932
44,0 23,0 1,122
4,0 207,0 0,917
40,0 176,0 0,978
9,0 315,0 1,000
26,0 309,0 1,000
16,0 155,0 0,937
18,0 260,0 0,950
57,0 28,0 1,122
51,0 452,0 1,000
17,0 298,0 0,943
55,0 49,0 1,112
36,0 278,0 0,978
13,0 432,0 1,000
59,0 232,0 0,978
16,0 270,0 0,937
57,0 379,0 1,000
17,0 255,0 0,943
7,0 392,0 1,000
38,0 90,0 1,014
5,0 138,0 0,931
24,0 201,0 0,950
55,0 214,0 0,978
39,0 231,0 0,978
56,0 221,0 0,978
19,0 326,0 1,000
48,0 136,0 1,001
19,0 142,0 0,959
27,0 243,0 0,958
8,0 129,0 0,936
13,0 431,0 1,000
54,0 329,0 1,000
23,0 55,0 1,005
13,0 295,0 0,927
21,0 371,0 1,000
15,0 28,0 1,002
8,0 262,0 0,917
51,0 331,0 1,000
32,0 28,0 1,099
6,0 119,0 0,941
11,0 277,0 0,920
25,0 452,0 1,000
15,0 10,0 1,002
41,0 135,0 1,002
21,0 8,0 1,014
37,0 192,0 0,978
45,0 146,0 0,989
22,0 77,0 0,978
57,0 240,0 0,978
1,0 438,0 1,000
22,0 446,0 1,000
42,0 326,0 1,000
5,0 405,0 1,000
53,0 380,0 1,000
28,0 395,0 1,000
39,0 292,0 0,978
57,0 250,0 0,978
40,0 444,0 1,000
2,0 88,0 0,950
46,0 197,0 0,978
27,0 298,0 0,958
45,0 62,0 1,091
17,0 159,0 0,943
51,0 268,0 0,978
10,0 342,0 1,000
11,0 292,0 0,920
9,0 141,0 0,929
55,0 12,0 1,122
16,0 168,0 0,937
4,0 280,0 0,917
21,0 298,0 0,950
40,0 73,0 1,043
30,0 248,0 0,964
20,0 39,0 1,012
28,0 81,0 0,997
17,0 72,0 0,985
60,0 5,0 1,122
52,0 25,0 1,122
39,0 26,0 1,121
12,0 175,0 0,923
55,0 232,0 0,978
45,0 78,0 1,014
21,0 245,0 0,950
59,0 432,0 1,000
52,0 319,0 1,000
6,0 84,0 0,950
23,0 328,0 1,000
16,0 299,0 0,937
12,0 53,0 0,982
52,0 68,0 1,073
50,0 58,0 1,099
60,0 388,0 1,000
58,0 381,0 1,000
51,0 142,0 0,996
13,0 22,0 0,996
52,0 320,0 1,000
17,0 18,0 1,010
10,0 202,0 0,917
59,0 30,0 1,122
52,0 48,0 1,113
48,0 189,0 0,978
21,0 284,0 0,950
26,0 270,0 0,956
55,0 119,0 1,008
57,0 315,0 1,000
52,0 227,0 0,978
27,0 364,0 1,000
47,0 229,0 0,978
25,0 10,0 1,034
33,0 263,0 0,973
10,0 378,0 1,000
3,0 230,0 0,917
16,0 400,0 1,000
19,0 246,0 0,950
52,0 452,0 1,000
51,0 363,0 1,000
6,0 135,0 0,933
8,0 46,0 0,972
53,0 181,0 0,978
10,0 201,0 0,917
25,0 408,0 1,000
2,0 117,0 0,942
59,0 174,0 0,978
46,0 117,0 1,008
19,0 48,0 1,008
42,0 316,0 1,000
10,0 341,0 1,000
21,0 78,0 0,978
47,0 351,0 1,000
7,0 374,0 1,000
3,0 302,0 1,000
31,0 89,0 1,005
60,0 66,0 1,080
38,0 243,0 0,978
52,0 367,0 1,000
57,0 350,0 1,000
16,0 451,0 1,000
48,0 367,0 1,000
13,0 294,0 0,927
41,0 405,0 1,000
27,0 241,0 0,958
24,0 294,0 0,950
3,0 178,0 0,917
43,0 235,0 0,978
22,0 145,0 0,956
24,0 6,0 1,013
37,0 154,0 0,978
48,0 286,0 0,978
52,0 391,0 1,000
12,0 154,0 0,926
31,0 26,0 1,091
55,0 19,0 1,122
22,0 396,0 1,000
48,0 132,0 1,004
19,0 329,0 1,000
59,0 394,0 1,000
20,0 254,0 0,950
59,0 81,0 1,014
39,0 290,0 0,978
12,0 301,0 1,000
55,0 439,0 1,000
14,0 347,0 1,000
55,0 196,0 0,978
8,0 39,0 0,976
15,0 340,0 1,000
60,0 26,0 1,122
13,0 295,0 0,927
55,0 368,0 1,000
48,0 339,0 1,000
13,0 225,0 0,927
4,0 428,0 1,000
41,0 103,0 1,012
11,0 63,0 0,974
7,0 372,0 1,000
47,0 9,0 1,122
31,0 410,0 1,000
17,0 340,0 1,000
50,0 294,0 0,978
41,0 176,0 0,978
55,0 282,0 0,978
55,0 426,0 1,000
6,0 447,0 1,000
10,0 231,0 0,917
24,0 450,0 1,000
57,0 331,0 1,000
12,0 75,0 0,957
52,0 34,0 1,122
52,0 391,0 1,000
32,0 441,0 1,000
18,0 96,0 0,978
33,0 81,0 1,011
45,0 283,0 0,978
42,0 112,0 1,010
1,0 389,0 1,000
54,0 386,0 1,000
23,0 378,0 1,000
23,0 28,0 1,013
51,0 324,0 1,000
59,0 188,0 0,978
14,0 272,0 0,930
5,0 349,0 1,000
4,0 152,0 0,919
19,0 49,0 1,007
48,0 400,0 1,000
0,0 314,0 1,000
8,0 391,0 1,000
14,0 200,0 0,930
45,0 27,0 1,122
13,0 255,0 0,927
37,0 324,0 1,000
46,0 121,0 1,007
32,0 341,0 1,000
28,0 51,0 1,052
17,0 364,0 1,000
11,0 86,0 0,954
35,0 162,0 0,978
1,0 39,0 0,976
6,0 319,0 1,000
15,0 298,0 0,933
25,0 315,0 1,000
15,0 321,0 1,000
45,0 203,0 0,978
35,0 243,0 0,978
59,0 169,0 0,978
13,0 293,0 0,927
26,0 11,0 1,048
57,0 407,0 1,000
50,0 24,0 1,122
26,0 246,0 0,956
15,0 321,0 1,000
50,0 29,0 1,122
43,0 154,0 0,978
15,0 343,0 1,000
30,0 372,0 1,000
33,0 217,0 0,973
19,0 52,0 1,006
24,0 26,0 1,013
23,0 120,0 0,970
46,0 64,0 1,086
50,0 107,0 1,011
5,0 436,0 1,000
15,0 257,0 0,933
58,0 139,0 0,999
28,0 163,0 0,960
52,0 172,0 0,978
0,0 200,0 0,917
1,0 308,0 1,000
27,0 291,0 0,958
26,0 185,0 0,956
18,0 161,0 0,950
42,0 338,0 1,000
44,0 148,0 0,985
32,0 265,0 0,970
47,0 368,0 1,000
60,0 13,0 1,122
18,0 428,0 1,000
49,0 148,0 0,985
39,0 256,0 0,978
14,0 126,0 0,950
58,0 222,0 0,978
20,0 210,0 0,950
7,0 54,0 0,969
19,0 326,0 1,000
43,0 380,0 1,000
34,0 216,0 0,978
3,0 241,0 0,917
49,0 196,0 0,978
0,0 349,0 1,000
31,0 279,0 0,967
24,0 43,0 1,009
